Expansion,ID,Name,AugType,IconURL,ItemFlags,IsLore,SlotCompat,ClassList,AC,HP,MANA,END,ATK,HSta,HStr,HWis,HInt,HDex,HAgi,HCha,SVFire,SVCold,SVMagic,SVPoison,SVDisease,EquipRestrictions,FocusEffectName,FocusEffectDesc,RequiredLevel
SoD,101425,Durus Faycite Shard: Ensorcelling Wave,3,https://dlil5rqe0ybd2.cloudfront.net/2242.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['ENC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Ensorcelling Wave,1: Increase Duration by 6s,
SoD,101426,Durus Faycite Shard: Befuddling Flash,3,https://dlil5rqe0ybd2.cloudfront.net/2242.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['ENC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Befuddling Flash,1: Increase Duration by 6s,
SoD,101427,Irae Faycite Shard: Tears of Xadrith,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['ENC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Tears of Xadrith,"1: Increase Spell Damage by 427 (v303, Before Crit)",
SoD,101428,Irae Faycite Shard: Bolt of Molten Scoria,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MAG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Bolt of Molten Scoria,"1: Increase Spell Damage by 440 (v303, Before Crit)",
SoD,101429,Irae Faycite Shard: Annihilate the Anomalous,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MAG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Annihilate the Anomalous,"1: Increase Spell Damage by 325 (v303, Before Crit)",
SoD,101430,Irae Faycite Shard: Shock of Discordant Steel,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MAG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Shock of Discordant Steel,"1: Increase Spell Damage by 309 (v303, Before Crit)",
SoD,101431,Irae Faycite Shard: Torrid Sands,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MAG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Torrid Sands,"1: Increase Spell Damage by 205 (v303, Before Crit)",
SoD,101432,Salus Faycite Shard: Renewal of Cadwin,3,https://dlil5rqe0ybd2.cloudfront.net/2247.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MAG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Renewal of Cadwin,"1: Increase Healing by 167 (v396, Before Crit)",
SoD,101433,Irae Faycite Shard: Jolt of Many,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MAG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Jolt of Many,"1: Increase Spell Damage by 56 (v303, Before Crit)",
SoD,101434,Irae Faycite Shard: Fickle Blaze,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MAG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Fickle Blaze,"1: Increase Spell Damage by 349 (v303, Before Crit)",
SoD,101435,Irae Faycite Shard: Beam of Molten Scoria,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MAG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Beam of Molten Scoria,"1: Increase Spell Damage by 129 (v303, Before Crit)",
SoD,101436,Tempus Faycite Shard: Fourth Wind,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MNK'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Fourth Wind,1: Reduce Timer by 108s,
SoD,101437,Tempus Faycite Shard: Whorl of Fists,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MNK'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Whorl of Fists,1: Reduce Timer by 1.5s,
SoD,101438,Tempus Faycite Shard: Defer Death,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MNK'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Defer Death,1: Reduce Timer by 30s,
SoD,101439,Tempus Faycite Shard: Punch Through,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['MNK'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Punch Through,1: Reduce Timer by 30s,
SoD,101440,Irae Faycite Shard: Withering Venin,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Withering Venin,"1: Increase Spell Damage by 278 (v303, Before Crit)",
SoD,101441,Irae Faycite Shard: Megrima's Decay,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Megrima's Decay,"1: Increase Spell Damage by 615 (v303, Before Crit)",
SoD,101442,Irae Faycite Shard: Exigency for Blood,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Exigency for Blood,"1: Increase Spell Damage by 270 (v303, Before Crit)",
SoD,101443,Irae Faycite Shard: Pyre of the Forgotten,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Pyre of the Forgotten,"1: Increase Spell Damage by 638 (v303, Before Crit)",
SoD,101444,Irae Faycite Shard: Fellid's Pallid Haze,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Fellid's Pallid Haze,"1: Increase Spell Damage by 592 (v303, Before Crit)",
SoD,101445,Irae Faycite Shard: Slitheren Venom,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Slitheren Venom,"1: Increase Spell Damage by 701 (v303, Before Crit)",
SoD,101446,Irae Faycite Shard: Soul Reaper's Pyre,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Soul Reaper's Pyre,"1: Increase Spell Damage by 722 (v303, Before Crit)",
SoD,101447,Irae Faycite Shard: Splart,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Splart,"1: Increase Spell Damage by 827 (v303, Before Crit)",
SoD,101448,Irae Faycite Shard: Scorching Shadow,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Scorching Shadow,"1: Increase Spell Damage by 1060 (v303, Before Crit)",
SoD,101449,Irae Faycite Shard: Finsternacht Orb,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['NEC'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Finsternacht Orb,"1: Increase Spell Damage by 168 (v303, Before Crit)",
SoD,101450,Salus Faycite Shard: Devout Touch,3,https://dlil5rqe0ybd2.cloudfront.net/2247.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['PAL'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Devout Touch,"1: Increase Healing by 133 (v396, Before Crit)",
SoD,101451,Salus Faycite Shard: Burst of Dawnlight,3,https://dlil5rqe0ybd2.cloudfront.net/2247.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['PAL'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Burst of Dawnlight,"1: Increase Healing by 191 (v396, Before Crit)",
SoD,101452,Irae Faycite Shard: Eulogy,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['PAL'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Eulogy,"1: Increase Spell Damage by 184 (v303, Before Crit)",
SoD,101453,Durus Faycite Shard: Devout Cleansing,3,https://dlil5rqe0ybd2.cloudfront.net/2242.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['PAL'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Devout Cleansing,1: Increase Duration by 6s,
SoD,101454,Salus Faycite Shard: Shining Light,3,https://dlil5rqe0ybd2.cloudfront.net/2247.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['PAL'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Shining Light,"1: Increase Healing by 95 (v396, Before Crit)",
SoD,101455,Durus Faycite Shard: Charge for Honor,3,https://dlil5rqe0ybd2.cloudfront.net/2242.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['PAL'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Charge for Honor,1: Increase Duration by 6s,
SoD,101456,Irae Faycite Shard: Summer's Mist,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['RNG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Summer's Mist Burn,"1: Increase Spell Damage by 82 (v303, Before Crit)",
SoD,101457,Irae Faycite Shard: Cataclysm Ash,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['RNG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Cataclysm Ash,"1: Increase Spell Damage by 128 (v303, Before Crit)",
SoD,101458,Irae Faycite Shard: Windwhip Bite,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['RNG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Windwhip Bite,"1: Increase Spell Damage by 146 (v303, Before Crit)",
SoD,101459,Tempus Faycite Shard: Heartpierce,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['RNG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Heartpierce,1: Reduce Timer by 1.5s,
SoD,101460,Salus Faycite Shard: Oceangreen Aquifer,3,https://dlil5rqe0ybd2.cloudfront.net/2247.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['RNG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Oceangreen Aquifer,"1: Increase Healing by 93 (v396, Before Crit)",
SoD,101461,Irae Faycite Shard: Beetle Swarm,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['RNG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Beetle Swarm,"1: Increase Spell Damage by 319 (v303, Before Crit)",
SoD,101462,Irae Faycite Shard: Enraging Shot,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['RNG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Enraging Shot,"1: Increase Spell Damage by 210 (v303, Before Crit)",
SoD,101463,Tempus Faycite Shard: Fourth Wind,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['ROG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Fourth Wind,1: Reduce Timer by 108s,
SoD,101464,Tempus Faycite Shard: Lesson in Toxicity,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['ROG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Lesson in Toxicity,1: Reduce Timer by 30s,
SoD,101465,Tempus Faycite Shard: Blinding Spark,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['ROG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Blinding Spark,1: Reduce Timer by 1.5s,
SoD,101466,Tempus Faycite Shard: Pinpoint Vitals,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['ROG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Pinpoint Vitals,1: Reduce Timer by 6s,
SoD,101467,Irae Faycite Shard: Touch of Lanys,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Touch of Lanys,"1: Increase Spell Damage by 114 (v303, Before Crit)",
SoD,101468,Irae Faycite Shard: Bond of Laarthik,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Bond of Laarthik,"1: Increase Spell Damage by 154 (v303, Before Crit)",
SoD,101469,Irae Faycite Shard: Laarthik's Bite,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Laarthik's Bite,"1: Increase Spell Damage by 38 (v303, Before Crit)",
SoD,101471,Irae Faycite Shard: Blood of Laarthik,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Blood of Laarthik,"1: Increase Spell Damage by 238 (v303, Before Crit)",
SoD,101472,Irae Faycite Shard: Malarian Spear,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Malarian Spear,"1: Increase Spell Damage by 147 (v303, Before Crit)",
SoD,101473,Irae Faycite Shard: Touch of Tharoff,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Touch of Tharoff,"1: Increase Spell Damage by 151 (v303, Before Crit)",
SoD,101474,Irae Faycite Shard: Plague of the Karanas,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Plague of the Karanas,"1: Increase Spell Damage by 240 (v303, Before Crit)",
SoD,101475,Irae Faycite Shard: Severilous' Spear of Venom,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Severilous' Spear of Venom,"1: Increase Spell Damage by 182 (v303, Before Crit)",
SoD,101476,Salus Faycite Shard: Dannal's Mending,3,https://dlil5rqe0ybd2.cloudfront.net/2247.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Dannal's Mending,"1: Increase Healing by 262 (v396, Before Crit)",
SoD,101477,Irae Faycite Shard: Bite of the Ukun,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Bite of the Ukun,"1: Increase Spell Damage by 352 (v303, Before Crit)",
SoD,101478,Irae Faycite Shard: Ice Sheet,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Ice Sheet,"1: Increase Spell Damage by 194 (v303, Before Crit)",
SoD,101479,Irae Faycite Shard: Mojo,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Mojo,"1: Increase Spell Damage by 540 (v303, Before Crit)",
SoD,101480,Irae Faycite Shard: Blood of Jaled'Dar,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Blood of Jaled'Dar,"1: Increase Spell Damage by 544 (v303, Before Crit)",
SoD,101481,Durus Faycite Shard: Shadow of Renewal,3,https://dlil5rqe0ybd2.cloudfront.net/2242.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Shadow of Renewal,1: Increase Duration by 6s,
SoD,101482,Irae Faycite Shard: Nectar of the Slitheren,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Nectar of the Slitheren,"1: Increase Spell Damage by 685 (v303, Before Crit)",
SoD,101483,Salus Faycite Shard: Antecedent's Intervention,3,https://dlil5rqe0ybd2.cloudfront.net/2247.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['SHM'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Antecedent's Intervention,"1: Increase Healing by 321 (v396, Before Crit)",
SoD,101484,Tempus Faycite Shard: Fourth Wind,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WAR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Fourth Wind,1: Reduce Timer by 108s,
SoD,101485,Tempus Faycite Shard: Maelstrom Blade,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WAR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Maelstrom Blade,1: Reduce Timer by 2.25s,
SoD,101486,Tempus Faycite Shard: Jeer,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WAR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Jeer,1: Reduce Timer by 1.5s,
SoD,101487,Tempus Faycite Shard: Knuckle Crush,3,https://dlil5rqe0ybd2.cloudfront.net/2245.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WAR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Knuckle Crush,1: Reduce Timer by 6s,
SoD,101488,Irae Faycite Shard: Ethereal Enhancement,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Ethereal Iceblight,"1: Increase Spell Damage by 854 (v303, Before Crit)",
SoD,101489,Irae Faycite Shard: Ribbon Lightning,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Ribbon Lightning,"1: Increase Spell Damage by 492 (v303, Before Crit)",
SoD,101490,Irae Faycite Shard: Gelid and Flashblaze,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Gelid Snap,"1: Increase Spell Damage by 486 (v303, Before Crit)",
SoD,101491,Irae Faycite Shard: Cloudburst Levin,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Cloudburst Levin,"1: Increase Spell Damage by 520 (v303, Before Crit)",
SoD,101492,Irae Faycite Shard: Klixcxyk's and Icesheet Casc.,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Icesheet Cascade,"1: Increase Spell Damage by 545 (v303, Before Crit)",
SoD,101493,Irae Faycite Shard: Lure Enhancement,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Voidfrost Lure,"1: Increase Spell Damage by 228 (v303, Before Crit)",
SoD,101494,Irae Faycite Shard: Thricewoven Energy,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Thricewoven Energy,"1: Increase Spell Damage by 487 (v303, Before Crit)",
SoD,101495,Irae Faycite Shard: Pure Wildmagic,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Pure Wildmagic III,"1: Increase Spell Damage by 418 (v303, Before Crit)",
SoD,101496,Irae Faycite Shard: Chaos Combustion,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Chaos Combustion,"1: Increase Spell Damage by 282 (v303, Before Crit)",
SoD,101497,Irae Faycite Shard: Claw of Gorenaire,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Claw of Gorenaire,"1: Increase Spell Damage by 204 (v303, Before Crit)",
SoD,101498,Irae Faycite Shard: Mindfreeze Strike,3,https://dlil5rqe0ybd2.cloudfront.net/2243.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,All except Ammo,['WIZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Type3 FC Mindfreeze Strike,"1: Increase Spell Damage by 163 (v303, Before Crit)",
SoD,103100,Emblem of the Deep Sea,15,https://dlil5rqe0ybd2.cloudfront.net/1999.png,"['MAGIC', 'NO TRADE', 'PRESTIGE']",False,Chest,['All'],30,280,280,280,0,0,0,0,0,0,0,10,10,10,10,10,10,,,,85.0
SoD,103101,Emblem of Blood,15,https://dlil5rqe0ybd2.cloudfront.net/1994.png,"['MAGIC', 'NO TRADE', 'PRESTIGE']",False,Chest,['All'],30,300,300,300,30,0,7,0,0,0,0,0,0,60,0,0,0,,,,85.0
SoD,103102,Emblem of Scale,15,https://dlil5rqe0ybd2.cloudfront.net/1997.png,"['MAGIC', 'NO TRADE', 'PRESTIGE']",False,Chest,['All'],40,350,350,350,0,0,3,0,0,5,5,0,0,0,60,0,0,,,,85.0
SoD,103103,Emblem of Earth,15,https://dlil5rqe0ybd2.cloudfront.net/1995.png,"['MAGIC', 'NO TRADE', 'PRESTIGE']",False,Chest,['All'],25,350,400,400,0,0,0,7,7,0,0,0,0,0,0,40,40,,,,85.0
